gene_name,SH_INSM1,SH_INSM2,SH_LacZ1,SH_LacZ2
ARHGEF19,3.2271945283113235,2.819373305146394,2.852892491987495,2.3131043708770442
EFHD2,3.1875511295548677,3.012341277246966,3.497732447351016,2.928225885987896
PEX14,3.1076394132293217,3.0154679378238836,2.96044959614931,2.2339699001775255
PGD,4.838525024202488,4.979736464218586,4.702381902180158,4.553480307708386
SH3BGRL3,5.822399757786927,5.722625556768792,5.662631683032546,5.248191984621982
CNKSR1,1.0571734372640946,1.0416711453408607,1.3975863657835206,1.0543963467742425
RPL11,7.848487304844399,7.884672620811927,7.862791132087508,7.225695131906068
ZNF593,3.562332811231772,3.5298114749960963,3.757649657478848,2.601165932529742
C1orf216,2.9394169160069046,3.0075230878956973,3.3157357486532892,3.3440461560316654
KIAA0319L,3.9310150886359256,3.9337064315403043,3.4661574389408822,3.832212534118991
EVA1B,4.027751968476633,3.7398220857764994,3.15395728486594,1.1817784210604236
DMRTA2,0.07547846117590554,0.19529865549559947,1.4023133689587783,1.1649859998138954
PLK4,1.0417844084312047,1.2430161940660425,2.021586900235569,2.9955096987860648
MAP3K6,1.9455170718105745,2.2079711807392037,1.830345525901306,1.1134358744171255
GPN2,3.1414149580400204,3.2536291123805765,3.1592994359636317,3.1777466998548705
SYTL1,2.4632301528943197,2.2151766917461693,1.2976786979510802,0.47344333168064157
WDTC1,3.2130892348028777,3.232302166794825,3.3522715282873596,3.039455383765639
NBPF3,2.7156974859400287,2.588698560828616,2.745242961913562,2.726455839992421
HSPG2,2.194906559474144,2.383043806432876,2.0664876258280085,1.1905099859045645
ITGB3BP,3.708931290551017,3.5121855622665006,3.7436569678036573,4.184019469419249
SERBP1,5.462587573663585,5.607264015509639,5.795885413727748,5.916859162034194
BCL10,2.8324616498401896,2.862366924286364,2.5935940003885434,3.4666056494604214
CCN1,0.2239432314847741,0.9948985644527691,1.5824391026139888,1.376609867428893
PRKACB,3.503571071192487,3.6768524184011584,3.1711925958199694,3.795943243377351
PIGK,2.3977336233701694,2.4983178167165563,2.209093857906309,2.70231103018855
AZIN2,2.597293373731522,2.2992598705647413,2.2410549488159592,1.3952337851392778
RPS8,7.771540274810947,7.722814823552685,7.714370269992163,7.353630127685584
KIF2C,1.3447619580692398,1.4516974303030767,2.1569830855879184,2.575363708591899
PTPRF,4.981382121945077,4.969424654618887,4.534776787792728,4.476734553610078
MOB3C,1.6706635771174896,1.8118318313843462,1.412062979973689,1.0606095801126445
LMO4,2.1847763070061252,2.1356062327741774,3.013172259067675,3.4270328206523972
MTF2,3.4532981549508515,3.472482592619083,3.4687392631943657,3.7712697118267
SLC44A3,1.576563212675831,1.7677454263571672,1.1522525767101,0.8999617365269038
IGSF3,3.5113383726181726,3.393139840019421,3.015237846930102,2.955472933214181
ZNF697,2.104550043386095,2.135866533854077,1.9768085529363062,2.2087965848599267
CTTNBP2NL,3.1381332957100554,3.1776273644242794,2.8946657477341646,3.377746138254137
STRIP1,3.4620699413669027,3.559692752493094,2.9343407421125316,2.7993628864098983
PSMA5,3.672436862569936,3.8055332301744227,3.8810438277308075,4.0019205633875865
C1orf162,0.7362545615938791,0.9002678483381568,0.8050516378498305,1.451234364152819
CELSR2,3.6227883950795285,3.6110013145715927,3.091107223987926,2.849467873448947
ITGA10,1.2102407198380907,0.8854289691481525,1.463923234761796,0.9322302205754608
GPR161,2.886564352250781,2.772970961676979,3.117025408265156,3.0075604935344806
ALDH9A1,3.73463243929253,3.872037098788988,4.067836319455683,4.52707564107922
ATP1B1,5.743670003899748,5.679291432499145,4.876906403875129,5.384335205975972
TIPRL,4.094382511502018,4.160631226341951,4.178157400168557,4.7676964694588255
NME7,3.9153500646235435,3.907038985810905,3.9539304138735236,3.916419984531828
POGK,3.5936516234188303,3.3906078432260087,3.69321519120682,3.8141554583459274
MPC2,2.9701256546370693,3.049169101431256,2.9732562188331797,3.1438468872174545
CREG1,2.819989469235104,3.0021405466413342,3.7898829642935916,4.303636758238602
DCAF6,3.586797530217858,3.6116313337745165,3.3365805996845066,4.126631629652518
TBX19,1.3639066152822357,1.57808676089378,1.3515605666745236,1.254423588901746
UCK2,3.5627994876723554,3.586098109533049,3.9198967658590083,3.8282744161165563
TMCO1,5.01945551466809,5.072571964604162,5.195092485465076,5.521532215320522
POU2F1,2.5939157512541327,2.636714587536781,2.283583908456805,2.7226893243480275
DPT,1.367291698766417,1.003421368418748,0.3676490080239149,0.0
MGST3,4.910941308106039,4.8059502072921365,4.9940998202371105,4.927891887260014
COP1,3.4552936972460295,3.4140267653825,3.736044751282639,4.2839056281949315
NECTIN4,2.8104911991128234,2.557586549159585,1.321496072912442,0.37086952254322275
UFC1,5.0100424717451375,5.025903788448744,5.166609898133445,4.870113076785336
PPOX,3.5377108069377186,3.458469850108741,2.5763948381093287,2.2159486275344866
NUF2,2.2884853572551886,2.3893290508970453,2.608100723043124,3.341960904260628
RGS5,8.897927749361076,8.849404765434489,8.227260725794778,8.746365626672125
SDHC,4.798383445587086,4.739964907776175,5.014703633834607,4.864679671757429
PFDN2,5.8308946200116845,5.852170985025646,6.270891255114108,5.4253132554672545
NR1I3,1.148867411008169,1.3342794906694653,0.9299892769125443,1.04416736644818
USP21,3.6808797415672876,3.666337712366572,3.431203688936378,3.4712787627297628
PRCC,4.973562713120744,4.911715039807433,5.0897036749598525,5.398288729774953
METTL25B,3.6998281230953802,3.744074231559018,3.1081012127377017,3.5338735253321976
MRPL24,4.117381251682704,4.321381285298883,4.097609742381392,3.3555808561697953
PIGM,2.5659123551688285,2.654443636676239,2.422656353111293,2.9020813763785345
ISG20L2,4.3576431080615174,4.292765396826148,4.5313467625773045,4.600652697484826
CRABP2,5.874604441670448,5.832993179873054,5.885476948763788,5.446231299667958
HDGF,5.212836593949277,5.122135117578325,5.304615432031857,4.786682857389113
ABL2,2.850685056187079,2.8675618566143126,2.561367179886905,3.13703224993953
XPR1,4.508662798816935,4.5205772349747315,3.693755372479921,4.319588612609387
RGS16,3.741313542548447,3.714767254621619,3.6152782035551394,3.5570764526747354
TOR1AIP1,3.068780995614648,3.146338937913553,3.2224417394309137,3.8354899998717173
FAM163A,2.819200861472074,2.6228964431240707,3.1833756028964073,2.946645910522007
RGL1,2.300818233015844,2.4970096948915748,2.31762433453676,2.9087077873875273
LYPLAL1,3.3276731877946752,3.4423616216097623,3.1195089116365518,3.673279682931779
LHX9,0.5781285080286431,0.6025367894269958,1.234242518857989,0.7557073397794627
PRUNE1,3.5617023160993795,3.4886766769387245,3.3973220823803416,3.6180878498051867
RORC,2.222238980964729,2.0726059823853293,0.23244654397634326,0.5317664266239671
TUFT1,2.937326004996503,2.841770392569776,2.7833693394978947,2.6890665463564427
SF3B4,4.880278954699018,4.833558137364647,5.115893692540297,4.7214144561296125
ECM1,1.418612701844921,1.510132361754628,1.3582428198895449,1.7116126589138045
ZNF687,3.926562216987021,3.8386851797124324,3.3628083279176306,3.2289348230841837
TARS2,3.9458263209454807,3.9409176259848113,3.7764213799209823,2.978152348224603
CGN,2.362161542139977,1.5513167293982364,2.0254073893072224,0.9678967373624923
SNX27,3.4525338251187714,3.4193396771215885,3.126721280803957,3.5464271020801976
SETDB1,4.338241190972407,4.402634574873465,3.9950114931051584,4.275132387896003
ADAMTSL4,1.7892773914199118,1.7707606968354774,1.1865212071912477,0.7987690120718096
MCL1,5.059596764226904,5.059741027516093,5.052362766547609,5.489944326802242
CTSK,3.3899530335963983,3.364191360932811,2.801401372392671,2.5923145680859054
RFX5,4.306105712426511,4.184555977512156,3.6353974504593114,3.3815198425421236
PI4KB,3.7166939932943084,3.7999401453585113,3.8524561901870107,4.197950870156853
PIP5K1A,4.488295367777357,4.425316042624418,4.377404406115439,4.537101301779103
ANP32E,4.1925761976887985,4.1606726685963595,4.4341306946771475,4.957870735473933
MINDY1,2.4855409485779827,2.5710734897010097,2.0311665822696368,2.2788473693520745
SELENBP1,1.183357767114169,1.8455872407799034,0.3449561462695231,0.0
CERS2,4.985241401166298,4.955488852529048,4.910080818312284,5.182218444475944
ENSA,4.757040361727192,4.732103857689455,4.8265867509193985,4.7347188191951854
SEMA6C,3.549296559458778,3.263188322089892,2.9269157079528147,2.5495839113006804
MRPL9,4.508733060418859,4.295968648517292,4.272367406666061,3.685293080758158
ARNT,3.908441318839817,3.9142860029167084,3.1513982903922555,3.5097907659642367
POGZ,4.640752663782219,4.692720957478348,4.205046944670051,4.547920672704596
C1orf56,2.4332181896134353,2.573221891654037,2.293360880453157,1.7579136056569347
OAZ3,2.3361524521669663,1.9330548729313302,1.2121597000528201,1.8298235842923798
GOLPH3L,3.0122946569252185,2.964553838414905,2.6525181111391984,3.066539884072208
GABPB2,1.6391178723842967,1.5706656906935084,1.4619515433420427,1.6037489609926188
SYT14,2.3557733807469776,2.555382044017066,2.064684185571589,2.850059413574774
KCNH1,1.131264037443189,1.1935687695647137,1.0155762721790211,1.5099381887339285
DTL,2.0789675543655948,1.5075462621886757,3.9132275596613164,4.449191738477364
DYRK3,2.1546847888078458,2.0645111358127544,2.2724164618446454,2.43331717119136
EIF2D,2.8562834646474298,2.9495730404483016,2.9368485604761747,3.131704042287009
INTS7,2.878885374584896,3.097729183627776,3.4629796390422576,3.914401015719093
VASH2,1.3564936996327568,1.9080878177102825,2.1844282749897435,2.707879919938529
TAF1A,2.8408410028903592,2.9007452115414893,3.358910947317589,3.878034112007251
SMYD2,3.805208388633058,3.9178704159518123,3.9280603962469773,4.100854145503028
SUSD4,1.7419685544747578,2.370596015860548,3.3411089618970364,2.9332966597560457
DUSP10,1.609948781918061,1.5985354964917284,1.7229121228660946,1.909563245410093
HHIPL2,1.4414092439274324,0.674807023332897,0.5460192004178174,1.1934514484690184
TP53BP2,3.6774690018020606,3.756939564047389,3.6593655471145854,3.9157034442963865
ATP8B2,4.234063025391182,4.30663968151099,3.696207041650067,3.6548972698771927
ADAM15,4.112754079067498,4.281990930897674,4.3042723555076385,3.9484684094327895
JTB,4.545251165176707,4.637295778581599,5.072509331146743,5.160640892072232
RAB13,4.3897021151644005,4.391411669638819,4.29613603846567,3.3801436320387332
TPM3,6.331618417832481,6.420596411714742,6.7181951604991745,6.8846575074564
SNAPIN,4.424393954563603,4.412089326931817,4.251453775555657,3.9076997737144845
SLC27A3,3.8120760101912,3.5675192906578155,3.3294938038138606,2.364146687479166
UBAP2L,5.609682417691127,5.505617068334838,5.540470258040368,5.5237923619331415
SLC39A1,4.496735639223241,4.463362594198171,4.465877888312594,4.08534898977537
HAX1,4.513082977826369,4.583088101502229,4.329099124103227,4.144814473556176
CREB3L4,3.106539792318389,3.2337582501506925,2.5730379411060786,2.4536299260973777
EFNA3,4.458941158524394,4.343895989180911,4.117900008158287,3.3375769456221254
AQP10,3.0209467011947173,2.793693687400249,2.0813550846880684,1.667416967233905
KCNN3,1.163581966844125,1.1192103511558067,0.6247211126951816,0.5047926619935643
C1orf43,5.366829174342403,5.381937000156968,5.336296487128773,5.433933710400406
GATAD2B,3.791181452271969,3.6013386369956124,3.33774584287849,3.848399457574825
ILF2,5.251298785697778,5.311296803044747,5.754160558366195,5.7391562915729
RIT1,4.348779963344835,4.407524483949765,4.311055146300637,4.376373523407924
INTS3,4.367664136007977,4.337197847629161,3.5501257920033473,3.5737778982001367
HCN3,3.3677117090140434,3.3802699560174236,3.0053411599830318,2.6982300071142062
ACTA1,0.5563258104611754,1.0830789350401222,1.546124453934111,1.3119592093166723
C1orf131,3.181008004143115,3.303159471648763,3.2569156102314327,3.4906166989019827
GALNT2,4.161866628160223,4.072434156120067,3.900131136609344,3.679421367088894
TTC13,2.914876764813812,2.721778929367585,2.7934498577458786,3.2081447725313113
SCCPDH,3.9148984673222227,3.891352923602052,3.7092021912275914,4.009632829930633
LYST,1.824296195508689,1.9892245321359956,1.7040052709604543,2.726232169434588
MAP3K21,2.3288861674134163,2.464233593778637,3.197072285882717,3.8389016233574145
CEP170,5.060197483986649,5.047856066392678,4.505748997555514,5.297404024578215
ACP1,5.272275039753112,5.20115678931385,5.675783554332685,5.830097301226787
SNAP47,4.415072118361236,4.348311759538568,4.205459220999241,4.041976111113279
SRP9,5.968665305895743,5.950970738312233,6.103124054397848,6.752441724778483
NVL,3.1757975368310616,3.3391703352412208,3.2709675044614483,3.730067101774933
SDE2,3.309903977137054,3.340213778753051,3.384147522022076,3.860755247556641
DEGS1,4.0193217974141655,4.265912898711173,4.5125701414473625,4.959946055826559
FBXO28,3.6598043656140344,3.575262447246266,3.4212163254295214,4.048614064994242
ARF1,6.158432697501982,6.159776156716653,6.255759415989659,5.964987120872419
CNIH4,4.054534919683948,3.999687320873727,3.6818641543400306,4.236426926277363
ITPKB,1.243970715382669,1.3613021411517108,2.24865157945116,1.9948632931400763
GUK1,6.380779182277942,6.4217785970498795,6.451504601256595,5.682293505083805
CDC42BPA,3.085320660532562,3.2808176399810027,3.273307644927417,3.630957501793834
CNIH3,2.0078649781905473,2.561285113851648,2.5980110539934964,2.7132670363897566
C1orf35,4.17627533253693,4.060831555742612,4.252708340188654,3.1104617629908926
MBOAT2,4.036418653933622,4.303643193406154,3.906161279028815,4.727105354044191
PARP1,4.56250666356235,4.51617547257733,5.25210917371993,5.1754301743188424
PSEN2,3.1000881447255026,2.909841868041005,3.1592929827108462,3.3051479386701237
PYCR2,4.245738302323939,4.1589037550210115,3.8335918401889386,4.13218350386098
LBR,3.584391002542112,3.3937052187038157,3.685680618289636,4.174936534406879
WNT9A,0.6505032147575845,0.8151833808971307,1.2851748397193188,1.092433237591394
EPHX1,2.9265831398587365,3.2389298715362735,3.3919370703574,3.0701028326573137
SOX13,2.2633742997915616,2.609748344024079,2.3165027909530314,1.7760979656309097
ETNK2,3.483841502723861,3.395150469215824,3.996394502666073,3.746309543546729
PPFIA4,4.981514709156816,4.91698121220445,4.367850400003785,3.9761014019746317
PLEKHA6,4.064749843502234,3.9724971594542824,2.6878353848678405,2.4521053546769807
ARL8A,4.763321762970368,4.82877360754577,4.488278755233899,4.044894480354875
GDF7,0.578616973714949,0.49956546546326003,1.2087606244014395,1.275210274814691
PDIA6,5.458450508566825,5.5037758305150115,5.776300071881489,5.955765022288252
RHOB,5.206958502005488,5.274107052757898,5.32889178879527,5.115300434036419
ATP6V1C2,1.4442066018720356,1.4359018102685697,1.5073956630140732,2.132777074278599
HNRNPLL,3.6893965204121146,3.683921533914182,3.775344792468268,4.154002348175884
GALM,2.762846924642042,2.5739875435719513,3.247123748866698,2.8900634881637104
CAMKMT,2.0554684701576895,1.9226282159885384,2.2479319501052184,2.616250797969754
EML4,4.527755932566789,4.616784488108527,4.135231098659482,4.776526780030646
CALM2,7.130460094866032,7.123112941172265,6.84287125709939,7.36576676910218
CHAC2,1.2041937799090334,1.0262358421992022,1.9917415185369554,2.8672884316540603
RPS27A,7.125153893301747,7.2565921002376195,7.264973123923447,7.204742623043476
WDPCP,2.273085013028315,2.1714635942412683,1.949536707991012,2.6554565528489884
VPS54,2.9744430578325813,2.9297007985151478,2.95138997544625,3.4199983964007985
ASXL2,3.098260206233857,3.1632681421406423,2.8529374215546386,3.3814548405607643
ETAA1,2.4089574965206175,2.6352642162765125,2.081004569515153,2.9857636515335404
SNRPG,4.840651947574053,4.727288539448034,5.67776615610353,5.600135981814237
ABHD1,1.2622928432181835,1.9146743514427416,1.4029039057532104,1.5645455619095558
MEIS1,2.2431909700532517,2.2458956867998734,1.6306656022775121,2.2658373914253214
CIAO1,4.384978000107085,4.444228705780367,4.260287764699455,4.395473074731778
ZNF514,3.2381456828170117,3.1160672059060555,2.7517603090050544,3.3397785403702467
SNRNP200,5.4062437131445,5.315860983416098,5.427783233611647,5.37864684848252
MRPS5,2.941781556607934,2.9371149607441507,2.9989359363418617,2.637649195802886
ANKRD53,0.5360710591314457,0.1145618532142446,0.7712723586404567,1.9346966550330709
TPRKB,4.149953552250615,4.200042825836664,4.66308002021879,5.127391853476449
EXOC6B,2.434097799441993,2.3810411271820784,2.63381116394959,2.6608882207218785
SFXN5,2.3733217099394803,2.504354393859139,2.513060825226338,1.8784500308730558
TEX261,3.5429728318012237,3.552393959566617,3.939428325542071,3.99393678002526
DQX1,3.0640033979775145,3.2430688785534567,2.4096474896305353,2.382921173014322
DUSP11,2.617849525520424,2.7797565344860216,2.674820906169941,2.947856186488763
ST6GAL2,0.8371462207013435,0.7751422887509114,1.5277832896564965,2.060439898510205
NPHP1,1.8513209378620772,1.638509217227294,1.6639107566914062,1.676772209246181
RALB,3.521204076488262,3.49425362932938,3.543282854432698,3.7032171266908187
TMEM177,2.635573554024145,2.70174382431011,2.9507903454170963,2.4719150397634277
RABL2A,3.03103614318874,3.274364229463087,2.8971383130385644,3.1089067951926723
SLC20A1,3.6222289977436235,3.6377885866051036,4.375807347437949,4.540945162371703
FBLN7,1.6214882150202024,1.7201931105904216,2.4124906940847,2.2206542789690156
SNRPA1P1,0.6423637561665949,0.6655704127897109,1.4786925779998026,1.9191165273187116
ZC3H8,2.665763314707137,3.223001502543968,2.2809078296652174,3.061108037855669
LIPT1,2.1336699867949545,2.272208768672371,2.2751673380740187,2.8591398579179583
FAHD2B,2.016783917213236,2.3379825452523413,2.211345517028938,1.981220617265612
LYG1,0.738655775790711,1.3283015698721414,1.0089938799588911,1.1684147434651495
AFF3,1.1245857066931628,1.7122854331634978,2.147756400034489,2.5406922096579954
UBXN4,4.500340662662214,4.5795389853116975,4.251870596269504,4.782337666654888
NXPH2,0.040479535887990956,0.1734733600344845,1.2157607526561032,1.2639057987880082
SPOPL,2.433130958363952,2.488818571568119,2.519674354023007,3.299359875135765
POLR2D,3.3601395259955136,3.5125177719320906,3.9803448358173728,4.059528195679144
AMMECR1L,3.238967155583577,3.3025578590750615,3.3018264481462727,3.534332224838004
GALNT13,2.0210250426648604,1.6909908022852054,2.003239937098753,2.6491198889654815
PKP4,2.392440513521744,2.5833646729609776,3.2116793119753533,3.091222937070151
SCRN3,3.643491635397394,3.518939705378708,3.0790765557964095,3.839279932145257
LNPK,3.9197447955220235,4.093754821692667,3.351175769571878,4.041045555984267
ZNF385B,0.1522737766888847,0.02910918661647937,0.8038635281105369,1.3174417476534659
TMEFF2,0.6447286973086023,0.8203338630115288,0.9850937720109425,1.37111803098939
CDCA7,1.7793615989256915,1.4751544656591622,3.183512363744128,3.2845880943935444
DLX1,0.22151983379811152,0.21358763866795336,1.1303877262085271,1.4050491356885384
UBR3,3.0564599959377325,3.0489087087184195,2.845977998693608,3.613627131286827
PHOSPHO2,2.2461731416580974,2.424055809677803,2.542195124614097,2.966379309626287
GULP1,3.820927875805422,3.805858055188453,3.098240033972219,4.4298181932598295
FAM171B,2.1551613034881765,2.191433284570329,2.4084357984892004,3.180982537495355
HSPD1,5.624724613528728,5.725838649041927,6.186837214361951,6.3589844856777775
CCDC150,1.4770982665401176,1.599948227467323,2.638954324310394,3.012912052423802
METTL21A,2.2696066323800657,2.6732167670831597,3.157502763040402,3.012141256791786
UNC80,2.6650155521332355,2.7599470899566305,1.7327036682517567,2.4129235978784824
PTH2R,2.69744240349847,2.641621111744013,2.041373563871801,2.188768256560666
NBEAL1,2.3904509048502183,2.308089118019932,2.351935290791557,3.2087739321301103
KANSL1L,2.7931394764819424,2.615469160474055,2.533500207330029,2.802557937823063
SPAG16,3.2131628568990025,3.2254897446014343,2.7940533867043227,3.791941916268338
ABCA12,1.3635041253627034,1.6179581122262792,1.0982205452800207,1.3583374326931446
SUMF1,2.9190816562314046,2.8029326530803926,2.8626764820990145,2.692570540307153
NYAP2,0.8879990704704551,0.7237137272835916,0.5835348610031073,0.6686966886559946
RHBDD1,1.9258055418820856,1.7663243894104275,1.9345182210286533,3.1753661801830924
ACKR3,1.3432916050500743,1.1554121938070485,0.672336124970828,0.5971262482308758
HES6,3.6292230228247537,3.457307892940244,4.418552289128331,3.493921219766332
ESPNL,1.15931627988373,0.7549692028532698,0.8991742775827408,0.262569627994343
ANKMY1,2.6611114819502166,2.668658225284316,2.7424787450042034,2.0165436739341502
COPS7B,3.9965944030878036,3.9280572077885982,3.912751719851285,4.198743015246044
DIS3L2,3.466241275077642,3.5116455830701505,3.314196804614206,3.4146543951942983
CPNE9,2.391091085822084,2.2025228500014853,1.7708594099736465,1.3391878163675621
FANCD2,1.4684670295848028,1.1046732174086569,2.515438845442341,2.858397772557623
TAMM41,2.5691063206897673,2.151269872782374,2.6574982458899434,2.537929589143565
VGLL4,4.462355885905276,4.4664152658957486,4.188524178938327,4.077039421608115
RAB5A,3.9657714853794888,4.119550067650694,4.154190826294764,4.6896224220013885
RETREG2,4.747717584506263,4.778416520576252,4.481476393676184,4.438206309983275
CTDSP1,4.104561474700946,4.241950658620309,3.8980877998975036,3.6562411731412325
CNOT9,3.9635212898038135,3.9902743064135144,4.422073340735692,4.728287051449508
MARCHF4,2.460494841518405,2.546311672894472,2.0391753822379717,1.9867726456124928
STK11IP,3.5210763526440685,3.6816393829367247,3.0262212255963257,3.000391253631947
GMPPA,3.089502449979775,2.9481647666344672,2.109229201226695,1.6215899761095567
GRIP2,2.7271482011219206,2.542168447172575,1.9918991146171643,1.4174950186625572
EAF1,3.7671380327137514,3.8533942405634996,3.8417684669454344,4.253633532680476
CNTN4,1.7147139045199102,1.5148696173652278,2.1505648588216406,2.813901056523843
DYNC1LI1,3.299459813714956,3.325567821711405,3.4278233760973,3.690589116807442
RBMS3,3.041434914319951,3.264360532028906,3.1414626735456626,3.139840799312459
OSBPL10,2.478058252959161,2.2766344694395966,1.6593824576682974,1.749016707604051
POMGNT2,2.677376743863538,2.6608369928838913,3.242220602708002,3.133048183350844
CSRNP1,2.4467455217427627,2.3571421206053977,2.4615481177496443,2.1156276068662447
SLC25A38,3.4115119366067184,3.537186913086448,3.7345239616033967,3.496539803370947
ITGA9,0.6768424783843168,0.813784804665767,1.1199487064263522,1.0761345464404763
GOLGA4,2.86638110304247,3.0414562656279975,2.856730632076841,3.501105942385721
CTDSPL,2.0619264185498984,1.9968620566055795,2.4595276433499267,2.7318514897521236
STAC,2.833324220262164,2.9145518272345625,2.8554715468065863,3.8361413751184865
IQSEC1,3.7957674875222676,3.7973928143298012,3.5625901172415535,3.7390982877251893
CAND2,1.482543418222775,1.4605095061018283,1.6491975188198758,1.484312235444903
RPL32,7.527793180835697,7.522680826413629,7.661402388878851,7.69398668830002
PTPRG,0.5305782498121288,0.48997964837142827,2.229955258625438,2.6440525470030214
IL17RD,2.3515314354432055,2.5323775313883483,2.3522666692614416,2.9512375532423047
SHQ1,3.1645250189471543,2.9170284566660305,3.4122821842703748,3.984441429670708
SLC25A26,3.469462045848296,3.25310892824121,3.4797484543242003,3.384846803183398
UBA3,3.9071164881345566,4.099151855316899,3.7688389814050036,4.044035152082719
ARL6IP5,3.5878917526420016,3.5999805605214603,3.452599908416967,3.9612411161106436
TMF1,3.2859411758805512,3.3644501988089193,3.0549912574289126,3.702164984328077
LRIG1,0.5467065352159967,1.0496181036878474,1.6944270126664438,1.9436328436769823
ENSG00000144785,3.8957901628618425,2.814494049742901,3.902454714988245,0.0
LIMD1,2.611343686876569,2.7485684695023567,3.1237446330445717,2.7796890178753895
ZNF660,1.6755976811393194,1.7864033172885385,1.5756293909137384,2.2096616925643424
NFKBIZ,1.3165202917201482,1.504369576309899,1.9517761958255773,2.384406341203221
NXPE3,3.305200005792692,3.2597236366551874,2.9203173246011414,3.3239542127317234
MYH15,1.8678818872131286,1.881629880282015,1.7584361985915204,1.517645816907722
PHLDB2,0.7857660146675844,0.3666584425586757,0.9696847581784863,1.5397525154924558
ABHD10,2.878227311731495,3.1370697567213597,2.9035079874781395,3.1941378282479898
TAGLN3,3.83400295413866,3.881871400113575,3.488372225845851,3.0351727221790497
RABL3,2.9035182955660517,3.0099833922513497,2.7190051756467146,3.0511521742776084
ADPRH,0.7013782124832041,0.8669050904433254,0.7073547730348556,1.0474431970933862
IGSF11,1.0941245672262063,1.1008966774640676,0.687098926692405,0.9648545847228261
ATG3,3.2815027701081982,3.3148051947529575,3.852592482891309,4.109677115568394
BOC,2.3212158574565205,2.1188454111359007,2.0612597501194423,2.0487897898864658
SRPRB,3.53485921994494,3.289858736244938,3.4408862864786642,4.022570308417886
TMEM108,2.881093626621784,2.3727261717053807,2.1486081647377757,2.3024482836360725
AGTR1,1.3095804194521738,1.1541598873230832,1.178007094190677,1.728646775559656
MED12L,1.5287767302112694,0.7134041164070715,1.2880470973039957,1.499734200963285
EIF2A,4.696009851554284,4.711696933333302,4.596527081741794,5.071730575331246
OSBPL11,2.374458584840746,2.2468504768376563,2.678916231939646,3.2148355137927296
TRPC1,2.822907241688573,2.4610699666188416,2.5049645549555275,2.7638447297178526
NCEH1,0.6275819992537989,0.8315612584520146,1.1746479017277371,1.6567927613169064
FAM86B2,0.6642949286529163,0.4926667447750516,0.36467644636569935,1.184473726953816
TMEM44,3.1609962993249874,2.965748468511549,2.9047843403020663,2.6699390428318486
RUBCN,3.2579642985089925,3.2075112925033005,2.9672870675339493,3.1652956227626143
AMT,3.3562376370599907,3.1133653868614695,3.179620435913721,2.733854910530751
TCTA,3.2192596711897745,3.0136654584526843,2.693858912754787,2.7099839967801724
NICN1,3.1537444026661925,3.3852828817925196,2.892703703463027,3.218813342916244
UCN2,1.547553359737991,1.034861013126947,0.8938491937135106,0.7684216149890915
DCAF1,2.9691426828377963,2.90249102204077,3.1015439374291547,3.213272998308132
MANF,4.447010880680113,4.334547976354553,4.301492530243066,4.369472067363712
STXBP5L,1.9654229584479772,2.0934640156370783,2.1959766879349027,2.225929833102067
EAF2,1.1812921314268652,1.1348982509316798,1.981988016551105,1.3656167961773737
TM4SF19,0.0,0.35028285801683146,1.4171455317769974,1.0806224373003523
MUC4,1.3823576223222491,1.495650658000345,0.8404454360626512,0.7667363395819773
SLIT2,1.6786863246010844,1.7561502534270432,2.171703215872793,2.6676099392683166
EIF2B5,3.9969548617125974,3.8994987432540293,3.892299856573471,3.9664323997295
ECE2,1.458719435852925,1.238735035510725,1.2592598181887533,1.1489228836981062
VWA5B2,2.9236395309988508,2.8858002131797926,2.651522529479031,2.064224091374858
DGKQ,2.22318034844542,2.099243678779817,1.874778052281182,1.8141960429404433
FIP1L1,3.6276808957524276,3.7569917847051832,3.8170304011913623,3.9495172097917264
SLC26A1,1.0842503141429038,1.0864114940866554,1.5076689394585916,1.058586157919805
LYAR,2.7473783443821045,2.6450031183284244,3.8882259072450287,3.8071483272877136
CENPC,2.0337073719490557,2.0019828467345895,2.4074722666432167,3.125109920057217
CORIN,0.8613774194363413,1.4406208382541448,0.23998414907014828,0.9289384117075192
ATP10D,2.1211243655801413,2.666290961949834,1.9529393859815964,2.1478013461554797
OCIAD2,4.649388122962981,4.581046905297552,4.927437045157326,4.133319556086306
SLC10A4,3.431407719181303,3.3950272186298713,3.555357718585641,3.7759325239844057
SCD5,2.28979717499577,2.26397554504126,3.494572721172659,3.829322381957153
PLAC8,0.7146023632026836,0.497700261831896,0.6748350319483489,1.6780271558075166
ENOPH1,3.5219857634051537,3.5562112031611566,3.989757099533667,4.571920252997316
TRMT10A,2.3849479071378763,2.215479493383786,2.0572253290284572,2.402228507126633
KLHL8,2.1782125441048437,2.404613744150897,2.520960253581929,2.748736058356208
SNCA,4.1452745306147545,4.1342526512579285,3.4248496809565245,3.4264481799013424
PYURF,3.1638456623409947,3.26127712842316,3.710499277348214,3.9820421554444203
TBCK,3.1598219687531417,2.8559788211427923,2.3900421539851378,3.0232228705716326
CAMK2D,2.2884052322764066,2.4196852288607706,2.230066979422058,2.96158415700093
CISD2,3.3022627313932196,3.3438912745631533,4.039173108363214,4.350290942726331
DDIT4L,1.3918006735186776,1.5181786167086966,0.6662029224172625,0.4775711730201618
ANK2,2.72707782227636,2.5722371980592795,2.064427137524646,2.5416194736267275
